Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:59:50.011994,0.622,-0.278,10.107,-9.600,83.700,281.200,-0.414,2.844,0.461
2019-06-09-14:59:50.031460,0.644,-0.278,9.964,-22.900,48.700,233.500,-0.641,2.984,0.445
2019-06-09-14:59:50.050820,0.641,-0.278,10.102,-17.500,63.500,257.600,-0.516,2.773,0.641
2019-06-09-14:59:50.070163,0.670,-0.232,9.973,-5.900,83.900,276.300,-0.680,2.836,0.422
2019-06-09-14:59:50.089648,0.634,-0.292,10.009,0.600,4.300,99.400,-0.906,2.961,0.242
2019-06-09-14:59:50.109022,0.601,-0.266,10.040,-7.700,88.200,278.100,-1.023,2.797,0.398
2019-06-09-14:59:50.128404,0.651,-0.251,10.021,4.700,37.100,136.700,-0.859,2.641,0.352
2019-06-09-14:59:50.147899,0.625,-0.290,10.057,6.400,49.500,156.900,-0.680,2.883,0.172
2019-06-09-14:59:50.167259,0.605,-0.242,10.043,5.600,77.700,221.500,-0.320,2.969,0.336
2019-06-09-14:59:50.186609,0.648,-0.321,10.112,1.400,29.600,128.700,-0.672,2.992,0.414
2019-06-09-14:59:50.206119,0.672,-0.297,10.110,-5.800,2.800,109.900,-0.875,2.883,0.188
2019-06-09-14:59:50.225507,0.653,-0.301,10.021,-25.300,42.500,206.700,-0.242,2.859,0.547
2019-06-09-14:59:50.244859,0.651,-0.313,10.012,-13.400,-11.900,98.900,-0.516,3.008,0.391
2019-06-09-14:59:50.264289,0.613,-0.227,10.047,-22.900,-4.400,121.000,-0.594,2.961,0.422
2019-06-09-14:59:50.283647,0.620,-0.313,10.002,-27.200,34.900,191.200,-1.258,2.758,0.531
2019-06-09-14:59:50.303076,0.720,-0.366,10.158,2.600,88.600,251.900,-0.570,2.898,0.461
2019-06-09-14:59:50.322536,0.648,-0.340,10.091,5.200,43.800,145.700,-0.609,2.898,0.641
2019-06-09-14:59:50.341892,0.646,-0.318,10.098,2.100,27.300,124.700,-0.727,2.469,0.398
2019-06-09-14:59:50.361326,0.672,-0.378,10.126,-4.900,2.600,105.900,-0.773,2.734,0.414
2019-06-09-14:59:50.380799,0.677,-0.316,10.083,2.300,79.800,230.900,-0.445,2.883,0.055
2019-06-09-14:59:50.400338,0.625,-0.309,10.083,-33.400,-15.100,131.200,-0.391,2.711,0.508
2019-06-09-14:59:50.419751,0.675,-0.318,10.043,-4.800,62.600,211.200,-0.320,2.883,0.641
2019-06-09-14:59:50.439120,0.646,-0.294,10.105,-15.900,77.500,268.700,-0.953,3.070,0.188
2019-06-09-14:59:50.458469,0.670,-0.273,10.081,-11.900,-8.400,108.600,-0.812,2.820,0.547
2019-06-09-14:59:50.477929,0.620,-0.313,10.062,-17.400,54.900,234.100,-0.789,3.078,0.195
2019-06-09-14:59:50.497305,0.672,-0.270,10.079,-10.100,76.000,265.800,-0.258,3.008,0.398
2019-06-09-14:59:50.516713,0.634,-0.294,10.107,-5.000,-6.700,102.800,-0.328,2.969,0.266
2019-06-09-14:59:50.538183,0.622,-0.299,10.016,5.600,86.800,252.800,-1.164,2.703,0.367
2019-06-09-14:59:50.557710,0.644,-0.297,10.043,-6.300,-3.900,105.900,-0.906,3.031,0.281
2019-06-09-14:59:50.577103,0.627,-0.311,10.095,-16.000,-10.700,113.900,-0.422,2.820,0.469
2019-06-09-14:59:50.596472,0.646,-0.263,10.012,-6.600,-6.200,104.300,-0.250,2.875,0.461
2019-06-09-14:59:50.615945,0.625,-0.254,10.076,7.700,75.200,222.500,-0.594,2.758,0.445
2019-06-09-14:59:50.637101,0.610,-0.249,10.035,8.700,55.900,181.900,-0.656,2.797,0.469
2019-06-09-14:59:50.656593,0.644,-0.270,10.045,1.800,27.200,132.000,-0.859,2.672,0.195
2019-06-09-14:59:50.676076,0.660,-0.251,9.978,-7.200,-0.200,108.700,-0.953,2.906,0.289
2019-06-09-14:59:50.695438,0.615,-0.278,10.035,-13.200,67.100,247.200,-0.617,3.008,0.398
2019-06-09-14:59:50.714914,0.648,-0.294,10.102,3.400,32.600,138.700,-0.227,3.242,0.336
2019-06-09-14:59:50.734387,0.653,-0.278,10.033,6.100,75.500,226.500,-0.773,2.727,0.328
2019-06-09-14:59:50.753774,0.680,-0.280,10.009,8.300,49.200,168.600,-1.016,2.875,0.102
2019-06-09-14:59:50.773140,0.675,-0.275,10.095,8.500,60.600,190.400,-0.898,2.984,0.438
2019-06-09-14:59:50.792504,0.653,-0.345,10.057,-5.400,0.500,105.000,-0.422,2.844,0.469
2019-06-09-14:59:50.811902,0.636,-0.359,10.155,1.400,82.400,250.100,-0.633,2.773,0.234
2019-06-09-14:59:50.831287,0.634,-0.385,10.129,-1.200,70.200,229.100,-0.367,2.859,0.125
2019-06-09-14:59:50.850644,0.648,-0.349,10.086,-26.900,7.200,151.600,-0.594,2.859,0.414
2019-06-09-14:59:50.870074,0.653,-0.323,10.150,-15.700,62.200,236.000,-0.547,2.812,0.352
2019-06-09-14:59:50.889602,0.713,-0.392,10.203,21.400,106.200,243.900,-0.805,2.945,0.523
2019-06-09-14:59:50.909012,0.680,-0.352,10.016,-36.900,23.600,204.300,-0.852,2.906,0.305
2019-06-09-14:59:50.928444,0.668,-0.333,10.143,-22.000,9.700,155.300,-0.617,2.711,0.336
2019-06-09-14:59:50.947895,0.665,-0.345,10.146,5.000,56.500,181.800,-0.680,2.664,0.375
2019-06-09-14:59:50.967259,0.668,-0.325,10.105,2.200,77.700,227.800,-0.758,2.844,0.242
2019-06-09-14:59:50.986667,0.663,-0.333,10.129,-19.900,1.800,139.400,-0.492,3.078,0.484
2019-06-09-14:59:51.006100,0.668,-0.347,10.102,7.400,49.200,168.300,-0.852,2.820,0.266
2019-06-09-14:59:51.025525,0.648,-0.323,10.138,0.500,81.300,242.400,-0.773,2.984,0.328
2019-06-09-14:59:51.045268,0.658,-0.301,10.126,-16.800,-2.800,114.600,-0.250,3.289,0.398
2019-06-09-14:59:51.064720,0.665,-0.313,10.088,5.700,72.900,212.100,-0.594,2.562,0.195
2019-06-09-14:59:51.084174,0.625,-0.285,9.992,-22.700,30.900,189.500,-0.484,2.727,0.305
2019-06-09-14:59:51.103560,0.658,-0.337,10.074,6.500,43.700,157.300,-0.547,2.789,0.188
2019-06-09-14:59:51.122995,0.639,-0.292,10.071,-22.200,14.300,159.600,-0.570,2.992,0.234
2019-06-09-14:59:51.142454,0.663,-0.273,10.000,-16.900,80.900,271.300,-0.945,2.930,0.234
2019-06-09-14:59:51.161825,0.651,-0.328,10.095,8.400,39.000,153.300,-0.617,2.883,0.156
2019-06-09-14:59:51.181288,0.646,-0.325,10.050,-20.300,-47.100,35.100,-0.680,2.617,0.352
2019-06-09-14:59:51.200649,0.625,-0.340,10.150,-10.900,-20.000,84.200,-0.586,2.727,0.289
2019-06-09-14:59:51.220000,0.641,-0.309,10.055,-17.700,-27.900,66.900,-0.773,2.906,0.469
2019-06-09-14:59:51.239591,0.658,-0.311,10.107,-23.300,33.900,199.300,-0.383,3.117,0.219
2019-06-09-14:59:51.258972,0.668,-0.325,10.100,-11.500,8.700,115.700,-0.859,2.727,0.352
2019-06-09-14:59:51.278325,0.696,-0.306,10.093,-22.700,-12.100,124.200,-0.562,2.883,0.242
2019-06-09-14:59:51.297760,0.692,-0.364,10.162,6.600,48.200,177.100,-0.086,2.797,0.305
2019-06-09-14:59:51.317148,0.663,-0.325,10.100,6.800,44.900,172.000,-0.766,3.031,0.305
2019-06-09-14:59:51.336557,0.636,-0.333,10.062,-17.200,5.000,147.500,-0.586,2.773,0.375
2019-06-09-14:59:51.356698,0.699,-0.357,10.213,8.200,65.400,202.600,-0.328,3.031,0.422
2019-06-09-14:59:51.382592,0.663,-0.361,10.205,5.100,28.800,138.200,-0.352,2.641,0.664
2019-06-09-14:59:51.402750,0.699,-0.357,10.014,-22.500,-14.200,97.600,-0.273,2.688,0.289
2019-06-09-14:59:51.422327,0.656,-0.354,9.985,-10.600,72.000,242.100,-0.680,2.859,0.523
2019-06-09-14:59:51.441769,0.706,-0.328,10.126,5.700,93.300,250.900,-1.031,2.969,0.328
2019-06-09-14:59:51.461250,0.677,-0.368,10.088,-14.300,2.200,127.700,-0.805,2.859,0.461
2019-06-09-14:59:51.480664,0.670,-0.328,10.131,4.800,88.100,241.300,-0.703,2.727,0.336
2019-06-09-14:59:51.500098,0.684,-0.299,10.100,-15.700,26.900,183.400,-0.711,2.883,0.219
2019-06-09-14:59:51.519578,0.651,-0.345,10.119,-20.300,4.700,151.900,-0.227,2.969,0.336
2019-06-09-14:59:51.539027,0.651,-0.342,10.102,-13.600,2.500,113.600,-0.750,2.883,0.508
2019-06-09-14:59:51.558394,0.715,-0.309,10.083,6.100,71.000,215.100,-0.539,2.945,0.281
2019-06-09-14:59:51.577854,0.668,-0.373,10.155,-4.400,26.400,139.500,-0.344,2.797,0.016
2019-06-09-14:59:51.597242,0.680,-0.318,10.000,-23.800,30.400,188.900,-0.562,2.797,0.328
2019-06-09-14:59:51.616598,0.656,-0.301,10.098,7.700,49.500,176.700,-0.523,3.133,0.602
2019-06-09-14:59:51.636145,0.605,-0.342,10.143,-7.900,9.800,113.800,-0.539,2.883,0.375
2019-06-09-14:59:51.655565,0.632,-0.292,10.069,-15.900,1.500,136.800,-0.461,2.961,0.195
2019-06-09-14:59:51.674942,0.636,-0.297,10.035,-20.100,45.300,210.600,-1.141,2.789,0.281
2019-06-09-14:59:51.694386,0.646,-0.311,10.112,-17.900,17.200,170.900,-0.734,2.875,0.211
2019-06-09-14:59:51.713815,0.672,-0.311,10.050,-20.500,49.100,219.700,-0.641,2.930,0.508
2019-06-09-14:59:51.733191,0.668,-0.330,10.124,6.100,33.900,148.200,-0.789,2.922,0.086
2019-06-09-14:59:51.752602,0.634,-0.268,10.038,-17.900,56.600,229.400,-0.977,2.844,0.258
2019-06-09-14:59:51.771949,0.672,-0.345,10.131,-11.900,1.300,109.700,-0.703,2.969,0.266
2019-06-09-14:59:51.791295,0.660,-0.309,10.124,-21.600,36.500,203.500,-0.719,3.070,0.414
2019-06-09-14:59:51.810630,0.639,-0.316,10.126,-16.800,4.900,148.400,-0.398,2.875,0.211
2019-06-09-14:59:51.832059,0.658,-0.309,10.193,1.100,27.700,150.100,-0.633,2.703,0.602
2019-06-09-14:59:51.852058,0.699,-0.337,10.112,14.400,89.600,228.900,-0.688,2.734,0.336
2019-06-09-14:59:51.871778,0.634,-0.321,10.105,-13.300,0.300,118.900,-0.445,2.883,0.312
2019-06-09-14:59:51.891419,0.653,-0.311,10.074,-17.700,5.500,154.600,-0.531,2.984,0.469
2019-06-09-14:59:51.910839,0.680,-0.294,10.213,0.900,87.900,257.300,-0.617,2.820,0.336
2019-06-09-14:59:51.930237,0.646,-0.318,10.031,7.100,64.100,204.500,-0.797,3.047,0.391
2019-06-09-14:59:51.949688,0.656,-0.323,10.105,7.400,35.000,153.200,-0.758,2.773,0.312
2019-06-09-14:59:51.969063,0.641,-0.342,10.122,4.900,9.100,102.800,-0.242,2.930,0.375
2019-06-09-14:59:51.988420,0.706,-0.352,10.148,-3.600,77.900,237.800,-0.617,3.070,0.391
2019-06-09-14:59:52.007880,0.675,-0.328,10.198,-4.800,83.100,249.400,-0.367,2.883,0.492
2019-06-09-14:59:52.029344,0.687,-0.292,10.117,-14.400,21.800,159.000,-0.844,3.078,0.242
2019-06-09-14:59:52.048870,0.701,-0.335,10.160,0.400,21.600,130.100,-0.609,2.820,0.375
2019-06-09-14:59:52.068279,0.682,-0.323,10.081,-16.000,-21.300,78.200,-0.438,2.758,0.703
2019-06-09-14:59:52.087718,0.632,-0.354,10.107,6.800,63.100,197.200,-0.469,2.648,0.484
2019-06-09-14:59:52.107082,0.668,-0.352,10.131,-22.300,12.500,169.500,-0.328,2.672,0.336
2019-06-09-14:59:52.126438,0.660,-0.357,10.107,5.300,27.000,132.100,-0.742,3.016,0.367
2019-06-09-14:59:52.145924,0.627,-0.340,10.057,-19.800,0.400,136.800,-0.711,2.703,0.219
2019-06-09-14:59:52.165461,0.680,-0.340,10.122,-5.200,84.900,253.600,-0.227,2.898,0.148
2019-06-09-14:59:52.184828,0.646,-0.342,10.071,3.600,84.700,243.800,-0.703,2.664,0.266
2019-06-09-14:59:52.204266,0.660,-0.345,10.129,8.200,70.500,204.100,-0.352,2.711,0.219
2019-06-09-14:59:52.223631,0.644,-0.313,10.088,-22.800,21.400,184.200,-0.586,2.688,0.336
2019-06-09-14:59:52.243489,0.682,-0.335,10.064,-23.800,8.400,165.900,-0.773,2.773,0.336
2019-06-09-14:59:52.263030,0.605,-0.313,10.043,-21.800,53.200,231.200,-0.273,2.883,0.367
2019-06-09-14:59:52.282428,0.627,-0.318,10.062,-20.800,-0.200,142.900,-0.539,2.758,0.398
2019-06-09-14:59:52.301896,0.663,-0.292,10.148,10.400,75.300,208.500,-0.781,2.555,0.367
2019-06-09-14:59:52.321313,0.625,-0.278,10.114,16.800,23.500,107.500,-0.484,2.969,0.438
2019-06-09-14:59:52.340677,0.656,-0.342,10.131,-25.000,10.400,165.600,-0.805,2.898,0.312
2019-06-09-14:59:52.360094,0.648,-0.325,10.102,-19.500,64.200,243.600,-0.812,2.930,0.312
2019-06-09-14:59:52.379679,0.687,-0.335,10.141,-7.400,92.200,274.500,-0.633,2.883,0.555
2019-06-09-14:59:52.399168,0.656,-0.321,10.155,13.000,117.800,280.000,-0.570,2.797,0.398
2019-06-09-14:59:52.418570,0.699,-0.316,10.067,-20.300,5.900,140.300,-0.320,2.961,0.219
2019-06-09-14:59:52.437951,0.620,-0.354,10.024,-6.900,-32.200,40.700,-0.562,3.141,-0.008
2019-06-09-14:59:52.457312,0.672,-0.318,10.165,-11.700,-3.000,92.000,-0.672,3.070,0.469
2019-06-09-14:59:52.476734,0.677,-0.318,10.155,3.000,16.200,115.900,-0.828,2.836,0.578
2019-06-09-14:59:52.496090,0.625,-0.309,9.985,-5.100,92.700,271.500,-0.398,2.898,0.531
2019-06-09-14:59:52.515423,0.644,-0.287,10.124,9.000,30.500,137.900,-1.031,2.883,0.414
2019-06-09-14:59:52.534758,0.636,-0.337,10.162,2.400,93.000,253.400,-0.570,2.672,0.414
2019-06-09-14:59:52.554185,0.636,-0.352,10.095,-22.400,6.300,157.600,-0.578,3.117,0.109
2019-06-09-14:59:52.573596,0.625,-0.323,10.067,-4.900,94.700,274.500,-0.414,2.898,0.289
2019-06-09-14:59:52.593000,0.639,-0.321,10.091,-26.300,23.700,189.600,-0.914,3.070,0.133
2019-06-09-14:59:52.612426,0.639,-0.330,10.174,3.800,16.500,115.900,-0.695,3.117,0.461
2019-06-09-14:59:52.631825,0.658,-0.345,10.193,8.700,32.700,141.100,-0.664,2.930,0.461
2019-06-09-14:59:52.651280,0.610,-0.280,10.196,17.500,38.000,127.200,-0.781,2.758,0.398
2019-06-09-14:59:52.670725,0.648,-0.280,10.031,-25.900,12.500,166.400,-0.672,3.031,0.312
2019-06-09-14:59:52.690112,0.675,-0.275,10.067,3.200,94.100,254.000,-0.781,2.984,0.508
2019-06-09-14:59:52.709630,0.625,-0.268,10.035,12.300,57.400,173.800,-0.375,2.875,0.234
2019-06-09-14:59:52.729013,0.589,-0.301,10.021,-29.700,-35.600,74.100,-0.469,3.180,0.398
2019-06-09-14:59:52.748363,0.629,-0.270,10.069,-9.800,86.500,267.700,-0.812,2.773,0.312
2019-06-09-14:59:52.767789,0.641,-0.273,10.040,15.400,122.500,285.900,-0.883,2.648,0.266
2019-06-09-14:59:52.787491,0.634,-0.251,9.997,-25.100,-6.400,116.400,-0.617,2.922,0.461
2019-06-09-14:59:52.807028,0.620,-0.278,10.081,-3.100,94.300,268.700,-1.109,3.094,0.375
2019-06-09-14:59:52.826457,0.622,-0.261,10.043,8.700,90.900,240.600,-0.391,2.789,0.266
2019-06-09-14:59:52.846026,0.668,-0.285,10.043,-15.200,-14.200,84.900,-0.898,2.922,0.328
2019-06-09-14:59:52.865440,0.694,-0.292,10.201,10.800,38.300,140.300,-0.516,2.812,0.422
2019-06-09-14:59:52.885020,0.663,-0.313,10.002,-26.600,13.500,178.100,-0.539,2.930,0.352
2019-06-09-14:59:52.904467,0.682,-0.321,10.146,-6.900,-13.700,77.400,-0.438,2.789,0.266
2019-06-09-14:59:52.923826,0.627,-0.318,10.047,-12.000,90.400,279.900,-0.703,2.930,0.422
2019-06-09-14:59:52.943193,0.627,-0.318,10.131,6.800,10.500,103.400,-0.875,2.727,0.570
2019-06-09-14:59:52.962547,0.660,-0.330,10.031,-9.000,94.300,284.400,-0.875,2.875,0.531
2019-06-09-14:59:52.981962,0.641,-0.299,10.174,10.700,28.400,128.300,-0.609,2.664,0.438
2019-06-09-14:59:53.001355,0.658,-0.304,10.028,-24.100,53.700,250.200,-0.484,2.820,0.336
2019-06-09-14:59:53.020704,0.665,-0.297,10.028,-7.800,97.500,287.400,-0.750,2.945,0.367
2019-06-09-14:59:53.043430,0.660,-0.318,10.119,10.900,102.500,258.400,-0.758,3.016,0.391
2019-06-09-14:59:53.063035,0.644,-0.321,10.146,-18.600,-22.200,73.400,-0.781,2.969,0.234
2019-06-09-14:59:53.082488,0.670,-0.345,10.045,-29.100,5.600,175.400,-0.516,2.906,0.242
2019-06-09-14:59:53.101879,0.656,-0.347,10.043,-25.100,58.800,260.900,-0.445,2.859,0.211
2019-06-09-14:59:53.121354,0.668,-0.309,10.119,-6.000,107.900,297.000,-0.492,2.859,0.133
2019-06-09-14:59:53.140783,0.648,-0.311,10.093,14.700,106.400,261.400,-0.664,2.727,0.594
2019-06-09-14:59:53.160155,0.627,-0.275,10.007,-30.800,51.800,268.700,-0.781,3.352,0.289
2019-06-09-14:59:53.179610,0.627,-0.270,9.997,-2.200,-17.000,71.200,-0.641,3.102,0.414
2019-06-09-14:59:53.199050,0.646,-0.301,10.026,13.200,124.200,296.500,-0.594,2.797,0.492
2019-06-09-14:59:53.218421,0.665,-0.278,10.002,-29.200,13.400,186.000,-0.906,2.773,0.219
2019-06-09-14:59:53.237856,0.636,-0.273,10.007,-31.100,-8.500,145.700,-0.422,2.703,0.492
2019-06-09-14:59:53.257212,0.622,-0.244,10.038,18.800,17.100,90.600,-0.789,2.648,0.445
2019-06-09-14:59:53.276688,0.689,-0.273,10.107,-6.600,98.500,292.500,-0.633,2.945,0.336
2019-06-09-14:59:53.306146,0.680,-0.335,10.059,-28.400,33.300,229.500,-0.578,3.016,0.531
2019-06-09-14:59:53.325567,0.677,-0.349,10.153,1.000,-5.300,86.600,-0.594,2.750,0.234
2019-06-09-14:59:53.344933,0.627,-0.366,10.134,-28.100,-25.200,83.900,-0.469,3.117,0.281
2019-06-09-14:59:53.364371,0.684,-0.354,10.105,-31.800,6.100,183.500,-0.664,2.789,0.594
2019-06-09-14:59:53.383830,0.680,-0.349,10.107,18.100,94.200,227.300,-0.617,2.883,0.336
2019-06-09-14:59:53.403352,0.699,-0.321,10.098,-29.600,-22.100,101.000,-0.297,2.898,0.523
2019-06-09-14:59:53.422745,0.699,-0.318,10.177,10.900,9.900,91.100,-0.461,2.688,0.219
2019-06-09-14:59:53.444640,0.617,-0.337,10.028,-28.000,37.700,236.900,-0.516,2.836,0.281
2019-06-09-14:59:53.464251,0.632,-0.311,10.107,-26.700,-25.500,81.500,-0.492,2.797,0.445
2019-06-09-14:59:53.483667,0.658,-0.342,10.122,-32.100,9.300,191.100,-0.625,3.016,0.234
2019-06-09-14:59:53.503037,0.636,-0.328,10.114,15.500,25.000,112.100,-0.492,2.844,0.422
2019-06-09-14:59:53.522408,0.672,-0.275,10.012,11.300,116.600,286.000,-1.000,2.789,0.438
2019-06-09-14:59:53.543779,0.668,-0.309,10.071,-29.900,35.000,230.700,-0.773,2.883,0.156
2019-06-09-14:59:53.563230,0.670,-0.301,10.076,18.100,103.100,244.200,-0.492,2.797,0.352
2019-06-09-14:59:53.582619,0.677,-0.275,10.055,16.500,111.600,270.500,-0.617,3.016,0.258
2019-06-09-14:59:53.602040,0.644,-0.249,10.107,20.100,76.900,189.400,-0.469,3.102,0.414
2019-06-09-14:59:53.621510,0.675,-0.290,10.047,12.600,117.800,288.700,-0.789,2.820,0.281
2019-06-09-14:59:53.640905,0.715,-0.297,10.150,-7.000,-31.900,45.300,-0.586,2.734,0.219
2019-06-09-14:59:53.660406,0.653,-0.292,10.040,12.700,118.600,291.000,-0.875,2.984,0.312
2019-06-09-14:59:53.679773,0.617,-0.321,9.980,-26.000,71.400,280.500,-0.469,2.734,0.398
2019-06-09-14:59:53.699169,0.629,-0.347,10.124,18.000,110.200,259.000,-1.133,3.047,0.531
2019-06-09-14:59:53.718645,0.663,-0.318,10.074,18.800,109.800,258.100,-0.734,2.961,0.375
2019-06-09-14:59:53.738040,0.663,-0.349,10.071,-32.600,-26.300,103.000,-0.906,2.711,0.312
2019-06-09-14:59:53.757384,0.670,-0.330,10.205,-9.500,108.700,314.900,-0.562,2.859,0.305
2019-06-09-14:59:53.776712,0.680,-0.330,10.138,15.800,50.100,158.800,-0.359,3.164,0.281
2019-06-09-14:59:53.796149,0.660,-0.366,10.112,-34.500,-16.600,123.500,-0.711,2.789,0.305
2019-06-09-14:59:53.815568,0.632,-0.330,10.038,-4.700,116.900,308.200,-0.469,2.898,0.492
2019-06-09-14:59:53.834919,0.699,-0.325,10.119,17.800,85.700,204.700,-0.250,2.945,0.281
2019-06-09-14:59:53.854351,0.663,-0.313,10.112,4.900,119.800,302.900,-0.969,2.961,0.398
2019-06-09-14:59:53.873820,0.665,-0.354,10.067,-1.900,118.900,309.600,-0.586,2.836,0.281
2019-06-09-14:59:53.893305,0.665,-0.368,10.129,15.500,109.500,252.100,-0.781,2.969,0.328
2019-06-09-14:59:53.912759,0.660,-0.337,10.220,17.700,48.700,137.500,-0.352,3.008,0.109
2019-06-09-14:59:53.932131,0.665,-0.385,10.114,-34.900,-22.000,111.700,-0.531,2.984,0.305
2019-06-09-14:59:53.951596,0.687,-0.335,10.062,14.300,116.400,266.700,-0.422,2.898,0.266
2019-06-09-14:59:53.971117,0.663,-0.352,10.150,-35.100,-23.000,108.300,-0.516,2.602,0.625
2019-06-09-14:59:53.990479,0.668,-0.361,10.110,9.900,124.500,296.900,-0.562,2.789,0.328
2019-06-09-14:59:54.009867,0.629,-0.278,10.009,-17.300,100.900,311.200,-0.805,2.711,0.414
2019-06-09-14:59:54.029225,0.715,-0.325,10.148,5.900,124.800,308.900,-0.570,2.922,0.266
2019-06-09-14:59:54.048566,0.613,-0.306,9.995,-38.100,6.900,177.400,-0.656,2.703,0.289
2019-06-09-14:59:54.067907,0.692,-0.263,10.110,-28.900,75.000,287.900,-1.023,2.820,0.258
2019-06-09-14:59:54.087247,0.653,-0.294,10.038,-38.000,-9.500,137.300,-0.148,2.812,0.266
2019-06-09-14:59:54.106632,0.648,-0.237,10.059,-35.900,48.300,250.000,-0.570,3.055,0.102
2019-06-09-14:59:54.126094,0.627,-0.313,10.086,11.100,133.000,304.700,-0.859,2.562,0.211
2019-06-09-14:59:54.145494,0.627,-0.335,10.026,6.300,118.100,301.500,-0.922,2.945,0.133
2019-06-09-14:59:54.164859,0.615,-0.301,10.038,-33.600,14.000,193.700,-0.352,2.711,0.422
2019-06-09-14:59:54.184313,0.684,-0.316,10.007,-31.400,35.600,238.500,-0.484,2.641,0.484
2019-06-09-14:59:54.203666,0.665,-0.275,10.167,18.900,41.700,130.100,-0.492,3.031,0.312
2019-06-09-14:59:54.223090,0.605,-0.294,10.033,-29.200,50.200,260.600,-0.711,2.727,0.391
2019-06-09-14:59:54.245693,0.663,-0.292,10.095,4.100,108.800,287.400,-0.812,2.875,0.305
2019-06-09-14:59:54.265162,0.644,-0.290,10.038,-7.500,106.700,314.300,-0.695,3.188,0.188
2019-06-09-14:59:54.284523,0.639,-0.285,10.102,-11.500,99.300,308.800,-0.586,2.789,0.438
2019-06-09-14:59:54.304071,0.653,-0.287,10.021,0.500,116.100,315.000,-0.508,2.984,0.375
2019-06-09-14:59:54.323563,0.692,-0.333,10.153,15.400,19.500,98.900,-0.672,3.133,0.312
2019-06-09-14:59:54.342938,0.651,-0.337,10.146,22.500,84.700,197.700,-0.758,2.789,0.531
2019-06-09-14:59:54.362361,0.617,-0.390,10.088,-27.100,55.600,272.400,-0.328,2.906,0.414
2019-06-09-14:59:54.381840,0.668,-0.342,10.028,-20.000,-42.300,48.500,-0.734,2.750,0.352
2019-06-09-14:59:54.401382,0.680,-0.340,10.105,-31.000,-33.500,82.200,-0.414,2.734,0.242
2019-06-09-14:59:54.420839,0.625,-0.364,10.136,-16.500,93.600,314.700,-0.570,2.922,0.266
2019-06-09-14:59:54.440225,0.689,-0.333,10.217,4.300,-21.500,50.700,-0.789,2.727,0.242
2019-06-09-14:59:54.459678,0.684,-0.392,10.177,-7.200,-38.200,35.700,-0.914,3.141,0.109
2019-06-09-14:59:54.479045,0.622,-0.258,10.141,17.500,116.700,270.600,-0.812,2.906,0.234
2019-06-09-14:59:54.498405,0.639,-0.249,10.028,-36.700,-1.200,172.200,-0.562,2.844,0.336
2019-06-09-14:59:54.517933,0.663,-0.270,9.952,-35.700,-18.100,129.900,-0.539,2.664,0.266
2019-06-09-14:59:54.537330,0.641,-0.309,10.095,23.100,56.700,152.900,-0.703,2.945,0.461
2019-06-09-14:59:54.556682,0.677,-0.290,10.083,19.500,113.300,263.100,-0.641,2.750,0.156
2019-06-09-14:59:54.576106,0.656,-0.280,10.028,23.200,59.900,160.000,-0.805,2.758,0.258
2019-06-09-14:59:54.595496,0.656,-0.306,10.057,21.200,38.500,124.400,-0.641,2.758,0.234
2019-06-09-14:59:54.614856,0.641,-0.313,10.016,-33.600,45.400,251.500,-0.617,2.820,0.414
2019-06-09-14:59:54.634362,0.639,-0.270,9.995,21.000,99.900,220.300,-0.414,2.836,0.328
2019-06-09-14:59:54.657095,0.648,-0.246,10.062,-24.900,71.400,297.000,-0.172,2.727,0.445
2019-06-09-14:59:54.676551,0.629,-0.261,10.079,10.000,112.800,283.500,-0.242,2.758,0.266
2019-06-09-14:59:54.696030,0.641,-0.309,9.985,8.700,-13.900,54.400,-0.812,3.031,0.422
2019-06-09-14:59:54.715458,0.603,-0.294,9.995,-16.600,-38.900,55.800,-0.836,2.820,0.234
2019-06-09-14:59:54.734922,0.668,-0.309,10.091,-39.100,11.100,188.800,-0.664,2.789,0.211
2019-06-09-14:59:54.754370,0.660,-0.304,10.131,-22.900,-42.200,44.000,-0.836,3.055,0.125
2019-06-09-14:59:54.773741,0.658,-0.290,10.091,18.300,43.400,123.300,-0.273,2.812,0.438
2019-06-09-14:59:54.793085,0.687,-0.333,10.071,6.500,130.800,310.400,-0.680,2.859,0.234
2019-06-09-14:59:54.812425,0.665,-0.325,10.119,-40.500,-17.900,119.500,-0.609,2.844,0.445
2019-06-09-14:59:54.831841,0.670,-0.275,10.045,17.800,37.200,116.400,-0.688,2.664,0.336
2019-06-09-14:59:54.851291,0.629,-0.318,10.100,-18.600,105.000,321.700,-0.273,2.703,0.258
2019-06-09-14:59:54.870732,0.608,-0.304,10.026,-38.600,18.400,207.700,-0.391,3.031,0.281
2019-06-09-14:59:54.890363,0.677,-0.333,9.978,-36.500,38.300,243.900,-0.859,2.820,0.234
2019-06-09-14:59:54.909752,0.677,-0.321,10.126,20.300,95.100,214.100,-0.516,2.922,0.484
2019-06-09-14:59:54.929168,0.646,-0.354,10.172,20.500,64.700,155.400,-0.688,2.773,0.312
2019-06-09-14:59:54.948617,0.593,-0.287,10.217,6.800,-6.500,61.400,-0.773,2.922,0.375
