Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:45:33.558223,0.287,-0.160,10.098,-7.000,-14.500,-5.700,-0.898,2.680,-0.102
2019-05-26-01:45:33.668219,0.297,-0.153,10.131,-7.900,-13.300,-6.200,-1.031,2.602,0.125
2019-05-26-01:45:33.777946,0.294,-0.148,10.122,-6.800,-13.700,-6.300,-0.625,2.828,0.008
2019-05-26-01:45:33.887618,0.294,-0.151,10.146,-8.300,-13.000,-6.700,-1.023,2.531,-0.047
2019-05-26-01:45:33.997360,0.313,-0.153,10.126,-7.400,-13.200,-6.400,-0.531,2.500,-0.055
2019-05-26-01:45:34.107416,0.290,-0.172,10.112,-7.100,-14.500,-6.000,-1.094,2.648,0.156
2019-05-26-01:45:34.217044,0.287,-0.158,10.129,-7.700,-13.400,-5.700,-0.875,2.641,0.016
2019-05-26-01:45:34.326567,0.290,-0.134,10.126,-7.800,-13.800,-4.900,-0.828,2.805,-0.055
2019-05-26-01:45:34.436316,0.294,-0.146,10.124,-8.600,-14.300,-5.200,-0.938,2.820,0.109
2019-05-26-01:45:34.546238,0.290,-0.146,10.126,-8.300,-14.300,-5.400,-1.086,2.711,-0.328
2019-05-26-01:45:34.656422,0.306,-0.148,10.141,-8.700,-13.000,-6.000,-1.352,2.711,0.148
2019-05-26-01:45:34.766517,0.304,-0.153,10.119,-7.200,-14.400,-6.400,-0.781,2.562,-0.211
2019-05-26-01:45:34.876701,0.304,-0.139,10.155,-7.300,-13.600,-5.100,-0.906,2.875,0.016
2019-05-26-01:45:34.986452,0.285,-0.136,10.122,-7.800,-13.500,-7.600,-0.938,2.734,-0.148
2019-05-26-01:45:35.096369,0.282,-0.160,10.119,-7.500,-13.900,-4.800,-1.070,2.609,-0.180
2019-05-26-01:45:35.206809,0.294,-0.158,10.138,-7.900,-14.300,-6.000,-1.047,2.742,-0.281
2019-05-26-01:45:35.316572,0.294,-0.144,10.117,-7.300,-14.600,-5.200,-0.852,2.836,0.102
2019-05-26-01:45:35.426323,0.290,-0.146,10.124,-7.700,-13.400,-5.900,-1.094,2.602,0.133
2019-05-26-01:45:35.536284,0.294,-0.153,10.112,-6.600,-13.300,-5.500,-1.195,2.562,0.016
2019-05-26-01:45:35.646057,0.304,-0.163,10.129,-7.600,-13.700,-6.700,-0.805,2.633,-0.055
2019-05-26-01:45:35.755683,0.297,-0.165,10.119,-7.500,-13.700,-4.900,-1.320,2.641,0.039
2019-05-26-01:45:35.865265,0.299,-0.153,10.117,-6.800,-13.800,-6.700,-0.961,2.883,-0.148
2019-05-26-01:45:35.974883,0.290,-0.151,10.143,-7.600,-13.800,-5.400,-0.750,2.867,-0.078
2019-05-26-01:45:36.084846,0.278,-0.158,10.141,-7.300,-13.300,-5.200,-0.852,2.711,-0.008
2019-05-26-01:45:36.194431,0.294,-0.160,10.100,-6.700,-14.100,-3.900,-1.320,2.703,0.211
2019-05-26-01:45:36.304268,0.297,-0.146,10.126,-7.300,-14.700,-6.700,-0.898,2.477,-0.438
2019-05-26-01:45:36.414381,0.301,-0.156,10.114,-6.700,-13.300,-7.300,-0.961,2.883,0.008
2019-05-26-01:45:36.524333,0.294,-0.160,10.134,-7.600,-14.000,-5.700,-0.891,2.414,-0.055
2019-05-26-01:45:36.634222,0.285,-0.156,10.138,-8.500,-14.000,-6.000,-0.781,2.883,0.156
2019-05-26-01:45:36.743887,0.287,-0.156,10.143,-7.500,-13.100,-4.900,-1.008,2.766,-0.188
2019-05-26-01:45:36.853490,0.294,-0.153,10.114,-6.000,-13.300,-6.100,-0.820,2.594,-0.125
2019-05-26-01:45:36.963037,0.301,-0.146,10.146,-6.900,-13.600,-6.300,-1.094,2.680,-0.125
2019-05-26-01:45:37.072814,0.290,-0.156,10.136,-7.800,-14.200,-5.000,-1.141,2.836,0.133
2019-05-26-01:45:37.182403,0.299,-0.156,10.117,-7.200,-14.200,-6.400,-0.766,2.805,-0.117
2019-05-26-01:45:37.292348,0.294,-0.144,10.122,-7.400,-13.600,-7.200,-0.875,2.930,0.078
2019-05-26-01:45:37.402087,0.285,-0.160,10.095,-7.200,-13.400,-4.900,-1.305,2.766,-0.281
2019-05-26-01:45:37.512095,0.290,-0.167,10.131,-7.600,-14.000,-4.600,-1.156,2.625,-0.148
2019-05-26-01:45:37.622160,0.294,-0.156,10.126,-7.700,-13.800,-5.800,-1.016,2.648,0.172
2019-05-26-01:45:37.731791,0.287,-0.148,10.114,-7.700,-12.400,-6.000,-1.062,2.500,-0.273
2019-05-26-01:45:37.841396,0.299,-0.170,10.129,-7.000,-13.500,-5.200,-0.961,2.586,-0.078
2019-05-26-01:45:37.951285,0.292,-0.156,10.141,-7.700,-13.500,-5.400,-1.016,2.695,-0.094
2019-05-26-01:45:38.061151,0.306,-0.160,10.136,-7.200,-13.300,-5.800,-1.305,2.781,-0.258
2019-05-26-01:45:38.170788,0.304,-0.146,10.146,-7.100,-13.700,-6.500,-1.305,2.594,-0.078
2019-05-26-01:45:38.280412,0.299,-0.165,10.129,-8.400,-13.700,-5.000,-1.234,2.984,0.016
2019-05-26-01:45:38.390001,0.290,-0.153,10.134,-8.200,-13.200,-6.100,-1.008,2.570,-0.406
2019-05-26-01:45:38.499923,0.285,-0.156,10.131,-6.600,-14.300,-6.100,-0.805,2.523,-0.164
2019-05-26-01:45:38.609771,0.301,-0.148,10.112,-6.400,-14.300,-5.600,-0.875,2.820,0.008
2019-05-26-01:45:38.719381,0.285,-0.156,10.131,-6.500,-13.800,-6.500,-1.016,2.523,-0.188
2019-05-26-01:45:38.829236,0.297,-0.146,10.114,-8.300,-14.300,-5.600,-1.250,2.648,-0.023
2019-05-26-01:45:38.938904,0.301,-0.151,10.117,-6.600,-13.400,-5.600,-0.938,2.820,-0.117
2019-05-26-01:45:39.048739,0.294,-0.158,10.126,-6.800,-13.900,-5.700,-1.281,2.680,-0.125
2019-05-26-01:45:39.158475,0.301,-0.153,10.112,-6.700,-14.400,-4.700,-1.211,2.789,0.055
2019-05-26-01:45:39.268034,0.294,-0.148,10.124,-7.600,-13.200,-5.700,-0.852,2.656,-0.102
2019-05-26-01:45:39.377591,0.299,-0.146,10.102,-7.500,-13.800,-4.000,-1.188,2.867,-0.203
2019-05-26-01:45:39.487360,0.297,-0.132,10.117,-8.800,-13.700,-6.300,-1.234,2.742,-0.203
2019-05-26-01:45:39.597240,0.299,-0.163,10.131,-7.000,-14.100,-4.900,-1.164,2.844,-0.125
2019-05-26-01:45:39.707142,0.290,-0.163,10.105,-7.600,-13.600,-5.800,-1.023,2.672,-0.211
2019-05-26-01:45:39.816789,0.292,-0.148,10.129,-7.400,-14.700,-4.500,-0.852,2.758,0.055
2019-05-26-01:45:39.926323,0.299,-0.163,10.119,-8.800,-14.100,-5.300,-0.852,2.797,-0.188
2019-05-26-01:45:40.036297,0.309,-0.170,10.110,-7.300,-14.100,-5.300,-0.680,2.953,-0.148
2019-05-26-01:45:40.146089,0.278,-0.151,10.110,-7.300,-13.600,-5.200,-0.891,2.570,-0.125
2019-05-26-01:45:40.255741,0.309,-0.156,10.105,-6.100,-13.100,-5.400,-0.781,2.742,0.008
2019-05-26-01:45:40.365280,0.292,-0.148,10.143,-7.800,-13.500,-6.800,-0.969,2.742,-0.125
2019-05-26-01:45:40.474943,0.304,-0.158,10.136,-7.500,-15.000,-6.000,-1.359,2.688,0.055
2019-05-26-01:45:40.584717,0.285,-0.151,10.112,-7.400,-13.400,-5.400,-0.992,2.562,-0.094
2019-05-26-01:45:40.694283,0.294,-0.158,10.124,-9.000,-14.600,-8.400,-0.844,2.711,0.008
2019-05-26-01:45:40.803875,0.290,-0.172,10.114,-8.100,-13.400,-5.200,-1.000,2.602,0.055
2019-05-26-01:45:40.913886,0.290,-0.158,10.134,-6.700,-12.700,-6.600,-1.406,2.758,-0.141
2019-05-26-01:45:41.023687,0.294,-0.151,10.138,-7.200,-14.200,-6.200,-0.539,2.906,-0.094
2019-05-26-01:45:41.133392,0.285,-0.172,10.129,-7.400,-13.500,-6.600,-0.625,2.672,-0.070
2019-05-26-01:45:41.243389,0.282,-0.136,10.138,-7.800,-14.600,-6.000,-1.180,2.484,-0.102
2019-05-26-01:45:41.352972,0.278,-0.139,10.129,-7.100,-14.600,-3.800,-1.242,2.836,0.055
2019-05-26-01:45:41.462800,0.292,-0.167,10.126,-7.700,-14.400,-5.900,-0.539,2.805,-0.227
2019-05-26-01:45:41.574589,0.292,-0.141,10.122,-7.300,-13.400,-5.500,-1.164,2.633,0.008
2019-05-26-01:45:41.684224,0.309,-0.163,10.126,-6.400,-13.400,-6.000,-0.969,2.711,-0.344
2019-05-26-01:45:41.793865,0.301,-0.167,10.124,-7.300,-14.100,-5.900,-1.188,2.797,-0.227
2019-05-26-01:45:41.903423,0.290,-0.158,10.131,-6.800,-14.300,-5.600,-0.688,3.000,-0.117
2019-05-26-01:45:42.013050,0.301,-0.163,10.124,-7.600,-13.700,-6.200,-1.070,2.453,0.125
2019-05-26-01:45:42.122998,0.297,-0.148,10.119,-7.400,-12.900,-5.000,-0.992,2.484,-0.078
2019-05-26-01:45:42.232673,0.297,-0.170,10.122,-6.900,-13.400,-5.500,-0.609,2.742,-0.305
2019-05-26-01:45:42.342296,0.299,-0.153,10.129,-7.700,-14.000,-5.900,-0.891,2.766,-0.141
2019-05-26-01:45:42.452302,0.294,-0.153,10.134,-8.100,-13.900,-6.300,-1.203,2.695,-0.008
2019-05-26-01:45:42.562270,0.301,-0.163,10.117,-6.600,-13.200,-5.500,-1.055,2.836,0.172
